LOB	Business Area	Scope Item ID	Description	Solution Activity (Hierarchy)	Fiori App or Transaction Title	Fiori App or Transaction ID	Business Role Description	Business Role ID
Supply Chain	Inventory	BMK	Return to Supplier	                Pick and Post Goods Issue	Change Outbound Delivery 	VL02N	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Inventory	BMK	Return to Supplier	        Create Credit Memo	Create Supplier Invoice - Advanced 	MIRO	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Supply Chain	Inventory	BMK	Return to Supplier	        Monitor Purchase Order Items (Optional)	Monitor Purchase Order Items 	F2358	Purchaser	SAP_BR_PURCHASER
Supply Chain	Inventory	BMK	Return to Supplier	        Create Credit Memo	Create Supplier Invoice 	F0859	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Supply Chain	Inventory	BMK	Return to Supplier	        Create Credit Memo	Create Supplier Invoice - Advanced 	MIRO	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Create Physical Inventory Documents				
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	        Option A: Create Physical Inventory Documents (Mass Creation)				
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	            Mass Creation with Create Physical Inventory Document	Create Physical Inventory Documents 	F3197	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	            Mass Creation with Create PI Documents Regular Stock	Create PI Documents - Regular Stock 	MI31	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	        Option B: Create Physical Inventory Document (Single Creation)	Create Physical Inventory Documents 	F3197	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Print Physical Inventory Documents	Print Physical Inventory Documents 	MI21	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Physical Count				
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Enter Inventory Count	Manage Physical Inventory Count 	F5430	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Manually Trigger Notification for Physical Inventory (Optional)	Manage Situation Types 	F2947	Configuration Expert - Business Process Configuration	SAP_BR_BPC_EXPERT
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Check Notification of Physical Inventory (Optional)				
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Dismiss Notification of Physical Inventory (Optional)				
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    List Count Differences	Process Physical Inventory Count Results 	MI20	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Recount (Optional)	Manage Physical Inventory Documents 	F0379A	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Post Inventory Count Differences	Process Physical Inventory Count Results 	MI20	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Display Physical Inventory Document Object Page (Optional)	Manage Physical Inventory Documents 	F0379A	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BML	Physical Inventory - Inventory Count and Adjustment	    Physical Inventory Analysis (Optional)	Physical Inventory Analysis 	W0058	Inventory Manager	SAP_BR_INVENTORY_MANAGER
